Source, Target
143145075,23022687
143145075,111216929
143145075,14815420
139664104,759103587922345984
108416118,54275319
2573474293,42898402
22688917,10228272
139664104,39937110
52953771,16929349
56372284,56372284
384490498,939091
1873408945,1340977417
2553216746,717230633383165952
1021131272,17899712
139664104,570199910
17801629,15675138
185540455,8370082
185540455,1339835893
185540455,19418459
45744330,2636460975
23564922,368621253
23564922,3133697420
23564922,94642812
23564922,3119997182
487595501,8370082
487595501,216776631
258533935,23690344
66876923,1339835893
391445643,72732934
206187552,33537967
22095997,23009382
22359597,60919240
2203825662,1339835893
2203825662,216776631
2203825662,25073877
396148023,1330457336
396148023,1339835893
108256522,29442313
108256522,188793260
105643209,409486555
2582736318,787373558
21772348,60919240
24891727,60919240
24891727,29442313
274402062,14529929
274402062,759251
274402062,25073877
274402062,216776631
274402062,39344374
634724263,783214
237851661,244088473
15923666,2836421
15923666,15675138
1370677778,73491087
139664104,22541235
38519201,18767699
2798574247,1330457336
25293726,1536791610
1553095454,40927173
105039186,171245049
3290583476,115979444
3290583476,759251
4483376954,724286729667137536
2713479871,189278124
3278812639,1339835893
3278812639,29442313
32456794,57222373
129392313,409486555
582140844,1242139094
126333419,14377605
476172912,216776631
606890439,2941351219
606890439,3349552073
606890439,16589206
4514933242,759251
18254567,15808765
405056292,227837742
65842785,7856542
65842785,1330457336
16191064,17379685
175546982,389214265
175546982,166212295
175546982,15127751
2557550222,1691501288
334211333,15808765
303482298,19412785
303482298,5392522
303482298,1339835893
2593576383,409486555
2593576383,1339835893
22707756,14377605
170497523,1339835893
170497523,25073877
279717032,361569788
279717032,728291048666050561
391707517,15808765
97273575,9942272
32467299,216776631
590977048,1367531
2588663610,3420848757
2588663610,44638576
2588663610,49698134
2588663610,16589206
17087240,15808765
46763236,8370082
483945013,19471123
483945013,115979444
483945013,216776631
2447644512,14098909
2447644512,199111271
2447644512,23951453
38519201,51241574
38519201,15923226
13575602,326982553
781491312,15808765
35279070,107820427
35279070,582897918
35279070,30364057
35279070,15808765
35279070,1093090866
35279070,970207298
35279070,216776631
3272217762,29442313
178604994,115979444
3225095235,15808765
3225095235,79923701
128291664,970207298
157160984,2065391
157160984,214073707
391183059,631727139
1129784586,18916432
91269109,14377605
177826238,759251
252580653,813286
252580653,1536791610
252580653,1339835893
252580653,216776631
153409772,1093090866
20277036,80944550
20277036,14590764
20277036,2841157869
15418870,1093090866
756292709426475008,325830217
2296848602,25073877
32476062,15808765
144288146,17337093
144288146,20552192
17219503,15808765
4483376954,1339835893
4483376954,724286729667137536
16227643,33537967
22690358,115979444
22690358,216776631
148227155,172858784
148227155,25073877
14948202,19334076
14948202,23918872
38519201,1917731
38519201,9300262
21758550,2836421
21758550,16129920
21758550,2434051392
21758550,188793260
2723431641,25073877
2722607033,216776631
412829482,409486555
3013617555,14192609
3013617555,9589252
3047952655,1917731
2485642163,35094637
1861413494,52446441
210677865,17358750
2883387435,1339835893
2883387435,973772658
2883387435,2691974714
384856845,1093090866
18410875,115979444
172831145,25073877
3309041036,25073877
745826502240047104,25073877
532642985,813286
532642985,1339835893
515614871,29442313
311241090,457984599
183118370,2613691501
142733579,1093090866
142733579,409486555
870903642,172858784
756292709426475008,1339835893
29839622,14377605
17411143,14377605
17411143,1339835893
17411143,216776631
17411143,15947602
1093794835,3498448812
1093794835,1339835893
1093794835,16581604
1129784586,450896910
124714805,25073877
37786993,924776768
712967096,2836421
712967096,25073877
1551274243,741304384177340416
3220976756,1393896254
3220976756,19366171
3220976756,711287276479754241
20277036,80944550
20277036,14590764
20277036,48724141
20277036,2841157869
16227643,1339835893
1879748407,25073877
709889478,343452680
709889478,1367531
224857357,61263431
189560800,1093090866
2986579594,16581604
2986579594,1339835893
2986579594,25073877
406434502,14377605
168506048,216776631
187059363,9300262
408928526,16581604
27757064,1536791610
328206816,1330457336
2980372224,25073877
2980372224,731508554834804737
2980372224,1339835893
388361726,18956073
3950174721,25073877
3950174721,4838243939
3950174721,4786763677
3950174721,21587082
885821035,266821997
36658502,5392522
36658502,12133382
46493991,20776147
46493991,529648439
46493991,759251
46493991,25073877
124714805,25073877
1362792290,29813903
127354143,1367531
127354143,50769180
42152479,1093090866
539810130,53136959
22690358,15808765
3252978018,8370082
15908783,759251
535647155,14185317
15854218,16051471
15854218,42696269
15854218,759251
104647540,1093090866
18621090,603025587
2883387435,259745783
2883387435,2691974714
31460315,16012783
78771525,33537967
23737735,14377605
23737735,115979444
23737735,25073877
23737735,2978837542
293048490,813286
229754424,14377605
540026221,14377605
540026221,115979444
18315727,1339835893
18315727,9624742
625162677,35094637
2938642773,1024576602
2938642773,14230524
59757778,29442313
59757778,1339835893
59757778,172858784
1100887825,19916171
2198740123,4297074093
2198740123,487600344
2198740123,1536791610
2198740123,115979444
212647359,22203756
212647359,25073877
25921305,14695985
1879415616,16581604
160187124,1536791610
63856515,16581604
2811899132,239640580
2811899132,22574110
2811899132,523329277
909145183,172858784
72677553,172858784
1263628694,397545273
3035236380,21888595
75077990,1590982405
75077990,2723153944
30964906,551546265
1131995816,325830217
3235340928,640893
3235340928,20297092
16404504,64508158
74452760,25073877
192372797,25073877
16075614,150078976
16075614,8370082
16545084,30323817
259944015,2970833694
598671668,63525003
43181929,939091
91269109,14377605
23375172,33537967
42579675,394741838
42579675,10069612
59327840,78693749
59327840,759251
304595799,35773039
579446619,216776631
15061993,52422878
15061993,21007030
37786993,924776768
721520385162874882,409486555
721520385162874882,1339835893
129508496,39527884
175576544,2432852370
21236873,230950857
21236873,172858784
4832215993,705902960967094272
6836932,115979444
6836932,13850422
2603613942,15808765
102717891,183502719
22095997,196168350
251640705,2467791
17203795,14377605
17203795,37501003
67532267,1339835893
12039612,1339835893
26860613,15808765
871610738,19211550
13952632,1536791610
47976339,172858784
38327988,27000730
185540455,8370082
185540455,1707321486
24408224,25073877
16227643,603025587
329276061,3363811032
26805572,1339835893
352068321,21111883
312666316,8370082
122453279,32780218
301550749,29471556
17983365,2613691501
17983365,22789766
20421717,98576802
327112857,939091
31503246,783214
31503246,14244109
80468073,399009418
2873589787,150078976
3951205588,216776631
45166962,25073877
319365044,150078976
17347087,1536791610
72346752,58926235
72346752,13850422
272137377,150078976
60711090,1339835893
3270149173,24717436
65788998,8370082
21093220,25073877
21093220,1339835893
568336632,1339835893
10929352,115979444
441512705,35094637
33110748,939091
15053406,1733070974
15053406,16026940
91269109,14377605
371324324,939091
17818461,216776631
16862681,172858784
10790572,397545273
366602165,14246001
366602165,829797714
129508496,28785486
129508496,21258337
17474756,759251
17474756,397545273
120150054,16581604
39095594,325830217
51353013,19638751
8370082,80361644
8370082,80366372
2191093538,1489160666
2191093538,1536791610
2373059974,155581583
1379275460,983441564
292451860,634311710
22052282,133945128
22052282,37280702
1616412366,8370082
3006159357,19834403
3006159357,25073877
16154060,2836941830
490836235,603025587
31305822,19834403
4052337438,25073877
18286742,15923226
18286742,49733381
91269109,91269109
1556786912,14957147
1556786912,23865382
1556786912,10228272
2169413148,2962923040
62851829,32780218
18363392,1339835893
3237109164,25073877
39174667,2881087294
39174667,3009415727
14747825,14135426
16584283,39344374
20408955,1339835893
806778878,221515608
2753385296,41634520
2753385296,20713061
2753385296,25073877
2753385296,759251
2753385296,17629860
16545084,1339835893
781491312,16581604
781491312,25073877
597942286,357606935
582140844,1242139094
25750526,124227622
25750526,928749200
25750526,3320819840
25750526,335815410
16261513,14515799
4052337438,4236806414
4052337438,39349894
4052337438,2887465954
4052337438,3022045469
4052337438,2417844248
4052337438,1367531
4052337438,13850422
4052337438,2836421
4052337438,16129920
53411158,29450962
53411158,74568060
359128563,1536791610
2172392826,119837703
2172392826,26257638
14115926,2496529670
14115926,10117892
29995316,246481013
1889179298,58243368
1889179298,3171712086
1889179298,405427035
2266069557,3386436927
2266069557,15061825
2369751097,813286
75164211,394741838
3294560653,1536791610
3170242583,25073877
18924339,14377605
18924339,115979444
809659441,1339835893
19090351,172858784
27995424,92743077
27995424,71609512
116350889,442824717
116350889,1330457336
294393994,939091
17173216,49110693
50541599,18812301
219020981,35094637
43679281,23022687
43679281,1074480192
1260671862,14529929
1260671862,409486555
1260671862,357606935
1260671862,352548417
1260671862,244655353
439678680,73491087
439678680,2750137002
72346752,759251
72346752,15808765
719883243533836288,8370082
25684077,16581604
25684077,363450850
337961957,16563214
100323796,1339835893
948589416,19143584
16016450,728211479988600832
16016450,3267764497
16016450,39344374
16016450,9300262
82530727,27311044
21563704,1339835893
1592307180,39384517
3150098774,1339835893
608473,316389142
608473,16303106
608473,2835886194
608473,172858784
292263105,25073877
292263105,16108157
885935634,110445334
553020017,442283784
553020017,15575800
553020017,54988586
96685533,394741838
60681940,759251
60681940,2836421
60681940,15675138
60681940,28785486
60681940,1367531
60681940,23995748
116061599,1339835893
108632881,16760131
108632881,232268199
1871816851,571083342
128790234,9589252
39374924,939091
39374924,25073877
2825663503,1536791610
4806860752,3520122318
4806860752,515034648
539703024,26706894
539703024,52431045
539703024,380119680
1527824077,239132550
24870244,48335027
24870244,1020058453
24870244,2364356149
4483376954,1339835893
4483376954,724286729667137536
37092054,1339835893
37092054,216776631
817999585,185428934
817999585,308881543
123385670,1339835893
123385670,757303975
126657592,111216929
126657592,14815420
445670525,28785486
445670525,428333
445670525,759251
445670525,2836421
445670525,16129920
885821035,783214
2810009016,1339835893
2810009016,172858784
1655603444,2613691501
909113317,30364057
17219503,16581604
311167475,21316253
413660239,14185317
3225095235,15808765
3225095235,79923701
1616412366,216776631
703074986,939091
32920313,3269091415
32920313,1339835893
35656006,25073877
534240647,191546705
16002166,25073877
17100556,25073877
40996964,1093090866
40996964,30313925
47189646,1093090866
1232592044,29442313
187059363,9300262
328756439,25073877
178083995,14377605
16100062,11226742
2865874599,23006794
40706438,939091
40706438,25073877
749699492,15824288
749699492,752566542689263616
99532356,14377605
99532356,216776631
2913370650,110827653
22690358,603025587
147248694,1339835893
147248694,25073877
147248694,711188856943411200
727250671,11134252
38519201,35859588
38519201,2229044521
58445820,325830217
781491312,2347049341
14747825,15900384
14747825,19916171
21535388,939091
94192131,25073877
94192131,1339835893
16388482,1093090866
49838652,813286
49838652,409486555
4586214708,25694156
189942678,14854961
189942678,16434558
189942678,14327933
189942678,2836941830
189942678,25975036
189942678,97739866
14327933,131877198
14327933,16434558
14327933,18320874
14327933,2836941830
232659145,23080711
415090987,1093090866
187059363,28674410
187059363,457984599
29965802,1227973789
29965802,115979444
29965802,19674502
187059363,706253966187712512
187059363,457984599
187059363,261726010
187059363,457984599
3311812376,39344374
3311812376,1536791610
35870799,15808765
35870799,14377605
1164530022,115979444
15944508,1093090866
147248694,316102811
147248694,28785486
147248694,14173315
147248694,15012486
147248694,2836421
147248694,807095
147248694,759251
147248694,1367531
17014087,939091
17014087,1339835893
17014087,172858784
22690358,216776631
125187129,1367531
1072643954,939091
833932668,21765244
99707252,223279873
